Air Max HVAC,https://www.airmaxexperts.com/,1,Heating & Cooling Service in Burbank and the Surrounding Areas! The heating and cooling equipment inside your home is extremely important. When outdoor temperatures are too cool or too warm, you depend on your air conditioner or furnace to keep you comfortable. But just like most things in life, these systems don’t last forever. Over time, equipment starts to show its age and parts wear out. The same goes for your heating and cooling systems. That’s why you need a company like Air Max HVAC by your side! Since 2001, Air Max HVAC has been serving residents in Thousand Oaks, Beverly Hills, Mission Hills, and the surrounding areas. From AC installations to furnace maintenance, we have the service you can depend on from the best technicians in the industry. Our team has over 80 years of combined experience and there’s no heating or cooling problem we can’t fix. Customer satisfaction is our number one concern and we treat each and every one of our customers like family. Air Max HVAC stays ahead of the competition by offering the following: Superior customer service High-quality products Financing options with approved credit Certified technicians Knowledgeable staff members Fast and efficient repairs And more! If you find yourself dealing with an air conditioning repair or furnace issue, allow the experts at Air Max HVAC to handle everything for you. Our team is well-versed in the heating and cooling industry, and there’s no problem we can’t fix. Call us today for top-notch products and services! Trusted AC Maintenance, Furnace Installation, and More! No matter what heating or cooling problem you find yourself in, Air Max HVAC has a solution that works for both your time and budget. We understand how stressful and annoying an AC or heating problem can be, so we’re here to get you back to your comfort zone in no time. In addition, we’re proud to be a Lennox Premier Dealer, meaning we use the best products in the industry. Whether you need a quick AC repair or comprehensive furnace installation, we have the products and services you can depend on. See below for a list of our services: AC installation, AC replacement, AC Repair, & AC Maintenance Energy-Efficient Heat Pumps Ductless Mini-Split AC Electric furnace service Furnace Installation, Furnace Maintenance, Furnace Repair And more!
Native American Electric,https://www.naelectric.net/,1,"Native American Electric | A Minority Electrical Contractor specializing in commercial and industrial projects. Residential, Commercial, and IT Systems All In One Find Out More Quality, Experience, and Commitment to Doing the Job Right Find Out More Client Satisfaction Based on Honor, Trust, and Native Pride Current Projects Rest easy with an experienced electrician on the job. Native American Electric is a Minority Electrical Contractor that primarily serves commercial and industrial clients with an array of electrical services for projects of any size and scope. In addition, we bring a unique experience, including tribal casinos, hotels, restaurants, and water parks! Our team of experienced professionals takes a personal stake in getting the job done right the first time. That kind of dedication, backed by years in the industry, is what makes Native American Electric your top choice for all types of electrical projects.  Quality Focused on the Small Details  Knowledge Decades of Combined Experience  Commitment Exceeding Expectations Native American Electric ​San Jacinto, CA Coeur d'Alene, ID Telephone: 909-908-7570 E-mail: nae@naelectric.net Fax: 208-930-4046 CA C-10 License #1021041 ​ DBE American Indian Owned Small Business #45412 DUNS #081277783 Federal CAGE #84NZ4 WA Contractor #NATIVAE801BS Idaho Electrical Contractor #075869"
Bosley Electric,https://www.bosleyelec.com/,1,
Wild Electric,https://www.wildelectric.com/,1,"home page - Wild Electric Inc Skip to the content Call For More Information (559)-251-7770 Menu Previous slide Next slide Previous slide Next slide Wild Electric INC A full service electrical contractor that specializes in industrial electric, commercial electric, and electrical engineering design – build services. Wild Electric Inc is located in Fresno California and services the Greater San Joaquin Valley California Area – including Fresno, Bakersfield, Modesto, Stockton, and Visalia areas. Wild Electric Inc has expanded its services to Colorado Springs, Colorado and services El Paso, Teller, and Douglas counties. Offering residential, commercial, and industrial services. Mission Statement Wild Electric Inc is ready to assist you today… Contact us now, you’ll be happy you did. OUR SERVICES INDUSTRIAL LEARN MORE COMMERCIAL LEARN MORE Residential LEARN MORE Pay My Invoice Click Here Have A Question? We Would Like to Hear From You! Corporate Office Fresno California General Inqiuries: (559)-251-7770 Address: 4626 E. Olive Avenue Fresno, CA 93702 SBE #1793136 DIR # 1000003088 CA Electrical Contractors License No: 500696 Facebook Colorado Springs Office Monument Colorado Inquiries / Quotes: (719) 822-3796 Address: 152 Front St Monument, CO 80132 SBE #1793136 DIR # 1000003088 CO Electrical Contractor License No: EC.0102090 Facebook Copyright © 2011 – 2026 Wild Electric Inc. Website Designed By Octane Services Overview - Wild Electric Inc Skip to the content Call For More Information (559)-251-7770 Menu Services Services Overview California Industrial Commercial Colorado Residential Industrial Commercial SBE #1793136 DIR # 1000003088 CA Electrical Contractors License No: 500696 CO Electrical Contractor License No: EC.0102090 Services Wild Electric Inc is rated as one of the top electrical contractors in the Fresno area and greater San Joaquin Valley as well as El Paso, Teller, and Douglas counties in Monument Colorado. California Working in the Fresno area and greater San Joaquin Valley provides a unique perspective. Industrial companies here in the valley range from glass products… Learn More Colorado Working in the Colorado Springs Colorado, El Paso, Teller, and Douglas counties. Residential, industrial, and commercial companies range from… Learn More Have A Question? We Would Like to Hear From You! Corporate Office Fresno California General Inqiuries: (559)-251-7770 Address: 4626 E. Olive Avenue Fresno, CA 93702 SBE #1793136 DIR # 1000003088 CA Electrical Contractors License No: 500696 Facebook Colorado Springs Office Monument Colorado Inquiries / Quotes: (719) 822-3796 Address: 152 Front St Monument, CO 80132 SBE #1793136 DIR # 1000003088 CO Electrical Contractor License No: EC.0102090 Facebook Copyright © 2011 – 2026 Wild Electric Inc. Website Designed By Octane Residential CO - Wild Electric Inc Skip to the content Call For More Information (559)-251-7770 Menu Residential Services Overview California Industrial Commercial Colorado Residential Industrial Commercial SBE #1793136 DIR # 1000003088 CA Electrical Contractors License No: 500696 CO Electrical Contractor License No: EC.0102090 Residential From additional power and communications outlets to lighting and ceiling fans to panel service changes – When it comes to tackling household electrical tasks Wild Electric Inc takes the stress out of the situation by allowing one of our Union certified technicians to advise you on the proper way to ensure that task is off your “to-do” list for good. Residential services are available in the greater El Paso, Teller, and Douglas counties in Colorado Spring Colorado. Wild Electric Inc is ready to assist you? Contact us to get the ball rolling. Residential Services Include: New or Additional Power Outlets Recessed Lighting Ceiling Fans LED Lighting Accent Lighting Counter top and Cabinet Lighting Interior / Exterior lighting Troubleshooting Electrical Panel Service Changes / Upgrades And Many More Services Not Listed Have A Question? We Would Like to Hear From You! Corporate Office Fresno California General Inqiuries: (559)-251-7770 Address: 4626 E. Olive Avenue Fresno, CA 93702 SBE #1793136 DIR # 1000003088 CA Electrical Contractors License No: 500696 Facebook Colorado Springs Office Monument Colorado Inquiries / Quotes: (719) 822-3796 Address: 152 Front St Monument, CO 80132 SBE #1793136 DIR # 1000003088 CO Electrical Contractor License No: EC.0102090 Facebook Copyright © 2011 – 2026 Wild Electric Inc. Website Designed By Octane"
Barden Electric,https://www.bardenelectric.com,1,"Los Angeles CA Commercial Electric | Industrial Electrician Extra Content Top Home Services Commercial Installation Institutional Health Care Houses of Worship Electrical Load Surveys About Testimonials Our Clients Contact Us linkedin top-notch commercial & industrial electrical services Welcome to Barden Electric, Inc. We take pride in being a distinguished provider of top-notch commercial and industrial electrical services in the Torrance, Los Angeles, and Orange County areas. With over two decades of dedicated service, we have established ourselves as leaders in the industry, driven by a commitment to exceptional customer service and satisfaction. electrical services Commercial Installation Institutional Health care Houses of worship Electric load survey Electrical Construction Excellence At Barden Electric, we understand that successful electrical construction begins with a clear understanding of our client’s objectives. With a wealth of experience, we approach each project with a keen focus on delivering solutions that stand the test of time. Diverse Expertise spanning various facets of electrical construction and maintenance. Seasoned technicians boasting a strong track record in code compliance and job site safety. A proven track record of contented clients across sectors like healthcare, manufacturing, data, and educational institutions. Client testimonials Best service in the South Bay. Can’t say enough good about Barden Electric. -Chris M Lee Barden is the best boss I’ve worked for in 33 yrs as an electrician!!!! -John C Lee is courteous, empathetic and above all else, a well qualified electrical contractor. -Dan M Primed to address your unique electrical service needs Comprehensive Electrical Maintenance Solutions In addition to our construction services, Barden Electric offers a range of responsive maintenance solutions. Our on-call technicians are primed to address your service needs promptly. We also provide preventative maintenance in critical areas, including: – Thermal Surveys – Power Quality Surveys – Load Distribution Planning – Ground Resistance Testing – Load Surveys – Single Line Diagram Updates – Thermal Surveys – Power Quality Surveys – Load Distribution Planning – Ground Resistance Testing – Load Surveys – Single Line Diagram Updates Design-Build Expertise Looking for a seamless and efficient electrical design-build process? Barden Electric is your trusted partner. With an unwavering commitment to excellence, we ensure that your vision becomes a reality, all while adhering to the highest industry standards. Whether you’re in need of electrical construction, maintenance, or a comprehensive design-build solution, Barden Electric, Inc. is your dedicated partner. Contact us today and experience the Barden Electric advantage. Your satisfaction is our priority."
Farris Electric,https://www.farriselectric.com/,1,
Touchstone Engineering,https://www.te-corp.com/,1,"Touchstone Engineering | Design. Build. Maintain. Electrical Systems Are Our Passion We design, build, and maintain them on a daily basis. From our inception, we have used our experience in electrical construction to push boundaries and achieve more in our designs. Touchstone offers a wide range of consulting, engineering and construction services to provide seamless and comprehensive electrical solutions for your next project. Get in Touch With Us About Us Touchstone was founded in January of 2012, by founder Mateen Ansari. By combining engineering knowledge and construction experience, he has grown the company from a handful of employees to over 100 members of the Touchstone Team. By building strong relationships rooted in trust and cooperation, Touchstone has quickly become one of Southern California’s premier electrical contractors and is poised to take on the challenges of an ever‐changing social landscape. PROJECTS Italian Bistro August 31, 2020 Prehistoric Playland August 31, 2020 The Grill August 31, 2020 Urban Cantina August 31, 2020 Fountain August 31, 2020 Lot Café August 31, 2020 Island Themed Eatery August 31, 2020 Data Center August 31, 2020 Trendy Bakery August 31, 2020 Law Office October 9, 2020 Sports Bar October 9, 2020 Miscellaneous August 31, 2020 SERVICES Touchstone Engineering is a full‐service electrical contractor providing support for your project from conceptual design to completion. Our team works with a wide range of clients in the retail, manufacturing, entertainment, financial, and health care industries. Contact Us Enter your information and we will contact you within 24 hours. Name Email Address Message Contact Us"
Weatherite Corporation,https://weatherite.com,1,
Bay Air Systems,https://bayairsystems.com,1,
"City Mechanical, Inc.",https://citymechanical.com,1,"City Mechanical, Inc. | HVAC, Boilers, Refrigeration, Plumbing & More City Mechanical, Inc. Serving San Francisco and the Bay Area since 1989 Alert 24 HOUR EMERGENCY SERVICE 1-800-698-6380 Climate Control for Bay Area Environments We’ve delivered the highest level of specialized commercial HVAC services to San Francisco and the Greater Bay Area since 1989. Our specialists never stop training because your needs never stop growing. We’ll optimize existing equipment or assist you in an upgrade or retrofit, and teach you how to maintain a clean, efficient environment. Our specialty is speed and outstanding service always delivered with our evergreen brand of honesty and integrity. Our Services Heating, Ventilation & Air Conditioning When it comes to Heating, Ventilation, and Air Conditioning, we’re experts. Whatever your needs are, we can take care of it. We service, repair, and install all types of HVAC systems. Using high-end technology, our technicians can quickly and accurately diagnose your HVAC system’s problems. We even have portable AC units and chillers from 1 to 200 tons available for rental, just in case. Whether your needs are industrial, or commercial, we can handle it all. Read More Refrigeration If your refrigeration unit isn’t operating at peak performance, City Mechanical is here to help! We hold all of our cooling systems to a high standard of efficient chilling. Our technicians can install, service, and repair all types of cooling systems. Whether your system is commercial or industrial, we can help. We are also proud to offer our preventative maintenance service for your cooling system, just in case. Most of all, our goal is to keep your system operating, as efficiently and effectively as possible. Read More Plumbing Here at City Mechanical, we take pride in our exceptional plumbing services. Whether you’ve got a minor leak in a pipe or need a complete replacement, we’ve got you covered. Above all, we service, repair, and install all types of piping, storage tanks and more. Our expertly trained technicians will be able to help you effectively diagnose, and solve your system’s problems. No matter how big the job is, our technicians can handle it! Read More Building Controls & Energy Management When it comes to your HVAC system, it’s crucial to ensure your system is using resources efficiently. Meaning, your HVAC system shouldn’t be costing you money that you could easily save. At City Mechanical, we offer services, repairs, and installations for all types of building controls and energy management systems. As a result, we help prevent unnecessary expenses and lower your costs. We believe in the importance of saving our customers money while also improving your buildings efficiently. Read More What Our Customers Say About Us Temple Emanu-El ""Of all my vendors, you guys are my most reliable and easy to get along with. ABSOLUTELY! Thanks!"" - Judi L. Read More 720 2nd Ave ""City Mechanical is a winner — they’ve gone two for two!"" - Jess HVAC | Heating, Ventilation, Air Conditioning | City Mechanical, Inc. Heating, Ventilation & Air Conditioning Home / Services / Heating, Ventilation & Air Conditioning Service Overview When it comes to Heating, Ventilation, and Air Conditioning, we’re experts. Whatever your needs are, we can take care of it. We service, repair, and install all types of HVAC systems. Using high-end technology, our technicians can quickly and accurately diagnose your HVAC system’s problems. We even have portable AC units and chillers from 1 to 200 tons available for rental, just in case. Whether your needs are industrial, or commercial, we can handle it all. Due to the technology that we use, we are able to minimize the amount of, valuable, on-site time determining your system’s needs. As a result, we can efficiently pinpoint problems. This technology allows us to begin actual service on your system, faster. In fact, due to the technology that we use, our technicians can cut inspection time by as much as 85%! Allowing us to analyze, service, and improve your HVAC system, in a much more timely manner. At City Mechanical, we only use equipment that we believe is the best. That’s why if portable air conditioning is what you need, we turn to MovinCool to help provide a solution. Using MovinCool’s top-of-the-line portable air conditioners, we can direct cold air precisely where it’s needed most. Whether you need temperature control in areas your central AC doesn’t reach, or for when your primary system is down. MovinCool’s portable air conditioners are capable of a temperature drop of 20-30 degrees Fahrenheit in mere minutes! Not to mention, their portable units are simple to set up. Our technicians simply roll in the appropriately sized unit and plug it into any ordinary power outlet. Providing you with easy, affordable and flexible solutions to your heat-related problem. Request Service Refrigeration | Repairs & Installations | City Mechanical, Inc. Refrigeration Home / Services / Refrigeration Service Overview If your refrigeration unit isn’t operating at peak performance, City Mechanical is here to help! We hold all of our cooling systems to a high standard of efficient chilling. Our technicians can install, service, and repair all types of cooling systems. Whether your system is commercial or industrial, we can help. We are also proud to offer our preventative maintenance service for your cooling system, just in case. Most of all, our goal is to keep your system operating, as efficiently and effectively as possible. Here at City Mechanical, we believe that you shouldn’t have to worry about your cooling systems failing. Due to our preventative maintenance service, your mind can be at ease. With periodically scheduled service visits, you should see a much more reliable and dependable cooling system. We believe that your unit should work when you need it to, efficiently and reliably. That’s why it is our goal, here at City Mechanical, to go above and beyond to meet your refrigeration needs. Request Service"
Los Angeles Air Conditioning,https://laair.net,1,
"LOVAZZANO HVAC, Inc.",https://lhvaci.com,1,
Irvine Valley Air Conditioning,https://irvinevalleyair.com,1,"We have an excellent Maintenance/Service Department to provide you with complete service and preventative maintenance programs on commercial and industrial buildings, including chillers and refrigeration. We offer a service management staff that can respond to your problems with speed and efficiency, providing solutions to even your most difficult problems. Call us at (714) 575-5244 or email at servicecalls@irvinevalleyair.com to speak with an air quality professional."
Allied Heating & Air Conditioning Co. Inc. | Allied Mechanical (tm),https://alliedhvac.com,1,
L&H Airco,https://lhairco.com,1,"L&H Airco WE MAKE SMART BUILDINGS RAISING THE STANDARD UNIFIED BUILDING MANAGEMENT Innovative Leader in Building Automation At L&H Airco, we take the lead in building automation by providing creative engineering solutions and forward-thinking technology to deliver maximum value for our customersâ investments. Our high-performance products and services support single and multi-building applications that increase energy efficiency and create safe, comfortable environments. L&H Airco represents Alerton and Distech temperature controls and Blue Ridge Technologies lighting controls. We offer a full suite of partner products that complement our automation solutions, including Secure Aire. SERVICES LEARN MORE SUPPORT LEARN MORE FEATURED PROJECTS LEARN MORE EXPERIENCE MATTERS Since 1968, L&H Airco has always looked towards the future. As innovative leaders in building automation and HVAC equipment representation, we provide creative engineering and advanced technology solutions while delivering optimum value for our customersâ investments. L&H Airco is an independent contractor that focuses on unified building management systems and forward-thinking equipment implementation. LEARN MORE ABOUT L&H AIRCO Rocklin 2530 Warren Drive Rocklin, CA 95677 916-677-1000 FRESNO 5466 East Lamona Avenue, Suite 102 Fresno, CA 93727 559-253-9660 DOWNLOAD .exe HOME PROJECTS PRODUCTS SERVICES SUPPORT ABOUT CONTACT Â© 2020 All Rights Reserved - L&H Airco Website Design by Peak Design.net L&H Airco - Services SERVICES L&H Airco offers a full range of facility system services that support comfort control, energy conservation, system integration, and facility management applications in single and multi-building facilities. Through creative engineering solutions and forward-thinking technology, we provide innovative services that deliver optimum value for our customers’ investments. Energy Management As an Energy Management System (EMS) provider in California, L&H Airco adheres to strict requirements of the Title 24 energy code. We are uniquely skilled in temperature and ventilation control, lighting control, plug load management, demand control, and building commissioning. By applying our expertise to all markets and regions, we guarantee that our customers receive the maximum return on their investment. Engineering Creative solutions are the cornerstone of L&H Airco. Our engineering group includes project engineers, programmers, graphic designers, and field engineers. Self-performing these tasks is a critical component to ensure that we deliver quality products to our customers. Project Development With a budget-focused mindset, we create scoping documents and project proposals tailored for each project’s specific needs. Our team of professionals works with architects, contractors, engineers, and end-users to develop comprehensive deliverables with finite details needed to ensure a successful project. Specialty Equipment L&H Airco has deep roots as an independent equipment supplier and these roots are the foundation of our company history. Today we continue to build on this foundation and are selective in the products we represent. We only partner with manufacturers that provide best in class technology that complement our reputation as a trusted industry leader. System Integration System Integration is prevalent in the projects we complete and is achieved by our diverse strategies. Whether we integrate to a legacy control system, deploy Niagara, or utilize an open protocol such as BACnet or Modbus, L&H Airco knows the value of bringing multiple systems together to leverage a single graphical user interface. A single point of access that bridges multiple systems is an expectation that we deliver. Unified Systems Recognizing the advantages of a single system server, network, and IT security management, L&H Airco is an early supporter and implementer of a Unified Building Management System (UBMS). The UBMS allows building operators to diverge from the simple philosophy of energy management and concentrate on total resource management from power consumption to power generation, and from water reclamation to human capital ⁠— all from a single graphical user interface. Rocklin 2530 Warren Drive Rocklin, CA 95677 916-677-1000 FRESNO 5466 East Lamona Avenue, Suite 102 Fresno, CA 93727 559-253-9660 DOWNLOAD .exe HOME PROJECTS PRODUCTS SERVICES SUPPORT ABOUT CONTACT © 2020 All Rights Reserved - L&H Airco Website Design by Peak Design.net L&H Airco - Products PRODUCTS As innovative leaders in building automation, L&H Airco always looks towards the future. Our innovative products reflect our commitment to providing you with the most advanced technology combined with creative engineering and design solutions. Our high-performance products support single and multi-building applications while giving you optimum value for your investment. L&H Airco’s products are designed to: Improve energy efficiency & reduce your carbon footprint Create comfortable, safe environments for employees & students Increase productivity in your daily operations Control Products LEARN MORE Partner Products LEARN MORE CONTROL PRODUCTS PARTNER PRODUCTS Rocklin 2530 Warren Drive Rocklin, CA 95677 916-677-1000 FRESNO 5466 East Lamona Avenue, Suite 102 Fresno, CA 93727 559-253-9660 DOWNLOAD .exe HOME PROJECTS PRODUCTS SERVICES SUPPORT ABOUT CONTACT © 2020 All Rights Reserved - L&H Airco Website Design by Peak Design.net CONTROL PRODUCTS PARTNER PRODUCTS"
Talent Air,https://talentair.com,1,"Home | Talent Air - Commercial Mechanical Contractor - commercial HVAC contractors top of page SOME DREAM OF SUCCESS, WE MAKE IT HAPPEN... bottom of page"
"Apex Mechanical Systems, Inc.",https://apexmech.com,1,"Apex Mechanical Systems, Inc. 0 Apex Mechanical Systems, Inc. is comprised of a distinguished team of professionals who have worked as a team for more than two decades. Our personnel draw upon extensive knowledge, a broad range of technical skills, and substantial practical experience. We are committed to developing solutions that are both effective and verifiable. Equipped to address challenges of any scale, our team remains dedicated to supporting our valued clientele in achieving their immediate operational objectives as well as their long-term strategic goals. Our Services HVAC Systems Industrial and customized ventilation for biotech labs, clean rooms, vivariums, office spaces, and more Plumbing and Piping Full service industrial and sanitary plumbing, lab gas piping, process piping, pure water systems, and more Design Build Services On-staff licensed engineer allowing for concurrent permitting of plans, thus speeding up the project schedule Service and Preventative Maintenance Comprehensive HVAC and plumbing service department including preventative maintenance and 24-hour on-call services TAB and Commissioning NEBB Certified, our specialized team of accredited air balance technicians seek solutions to operational issues and provide documented start-up and air balance services in attaining desired goals"
"H.V.A.C. Mechanical, Inc.",https://hvacmech.com,1,"Air Conditioning | HVAC Mechanical, Inc. | United States top of page LEADERS IN COMMERCIAL HEATING, VENTILATION AND AIR CONDITIONING SERVICES CONSTRUCTION Design/build, TI construction and new construction. SERVICE 24/7 service for commercial businesses and properties. MAINTENANCE Preventative maintenance service for commercial businesses and properties. SERVICES ABOUT US HVAC Mechanical, Inc. has proudly been serving greater Los Angeles and Orange County since 1994. Our management and technicians are experienced in all aspects of the HVAC industry including design/build, construction, service, air balance, DDC and pneumatic controls, cooling towers, computer rooms, and VAV systems. We perform installation of mechanical equipment, ductwork, building controls, 24/7 operations and maintenance, design build projects, and air balance testing. We have been involved in ground-up construction projects, tenant improvements, and commercial retrofits. ABOUT 1994 9,515 366 Year Established Projects Completed HVAC Clients PROJECTS PROJECTS CLIENTS CLIENTS CONTACT CONTACT Contact Us Name Email Phone Subject Message Submit Thanks! We'll be in touch with you shortly. Contractor's License #682002 Head Office 440 West Crowther Avenue Placentia, CA 92870 ​ sales@hvacmech.com Tel: 714-937-5305 Fax: 714-937-5307 Employment To apply for a career with HVAC Mechanical, Inc., please send your resume to: careers@hvacmech.com bottom of page"
National Air & Energy,https://natlair.com,1,"National Air & Energy | Commercial HVAC | San Diego top of page Hallway and Floors City from Below 1/7 National Air & Energy is a family-owned mechanical contractor providing the highest quality service to clients in San Diego’s Commercial, Industrial, and Institutional markets since 1995. Our broad range of services include comprehensive HVAC design, installation, service, and preventative maintenance programs as well as retrofit, ground-up, and tenant improvement construction services. In addition, our in-house Building Automation and Controls Department is a recognized leader in the industry and the exclusive representative in the San Diego area for the Siemens TALON line of building automation and controls products. Our continued success is based on our commitment to follow our corporate mission, which is to provide each and every one of our valued customers the highest level of care and service in combination with innovative, cost-sensitive mechanical solutions. bottom of page"
"C.E. Mechanical, Inc.",https://cemech.com,1,"Home • C.E. Mechanical, Inc. (909) 548-0925 service@cemech.com Precision, Performance, Reliability. At C.E. Mechanical, Inc., we design, build, and maintain high-efficiency HVAC, mechanical, and building-automation systems for commercial, industrial, and institutional facilities across Los Angeles County and Southern California. From hospitals and universities to data centers, high-rise campuses, and manufacturing plants, our engineers and technicians deliver turnkey design-build, installation, maintenance, repair, and energy-optimization solutions. Every project complies with California Title 24, CALGreen, ASHRAE, and SCAQMD/AQMD standards – ensuring efficiency, reliability, and long-term savings. Seamless Execution for Large-Scale HVAC and Mechanical Systems C.E. Mechanical, Inc. is Southern California’s trusted mechanical contractor serving Los Angeles County and nearby regions – including downtown LA, the South Bay, the San Fernando Valley, Pasadena, and Orange County. We specialize in commercial and institutional HVAC design-build, installation, sheet-metal fabrication, commissioning, and preventive maintenance. Our certified technicians service chillers , boilers , VRF/VRV systems, VFD-driven air handlers, cooling towers , and integrated building-automation platforms for hospitals, universities, data centers, and high-rise facilities. Every system is engineered for maximum efficiency, reliability, and compliance with California Title 24, CALGreen, ASHRAE 90.1/62.1, and SCAQMD Rule 1146/1146.1 low-NOx requirements. Through performance testing, digital documentation, and lifecycle analytics, we keep your building operating at its environmental and economic best. Partner with the Los Angeles HVAC specialists who understand your compliance, energy, and operational priorities. Contact us today for a consultation across LA County, San Bernardino, Ventura, Orange, and the Inland Empire. What We Do Our Services Integrated HVAC & Mechanical Expertise Self-performed installation, fabrication, commissioning, maintenance, and upgrade services for complex commercial and institutional systems across Los Angeles County and Southern California. Our in-house teams deliver precision, safety, and code-compliant performance – maximizing reliability, energy efficiency, and lifecycle value. Upgrades Energy-efficient retrofits, modernizations, and automation integrations for aging HVAC and mechanical infrastructure. Includes low-NOx boiler replacements, VFD conversions, and controls optimization – helping clients meet CARB and local AQMD emission goals while extending system life. Commissioning Comprehensive system start-up, test-and-balance (TAB), commissioning, and performance verification services. Ensures facilities meet Title 24 acceptance testing, LEED, and ASHRAE 90.1 standards for energy efficiency and indoor-air-quality performance. Installation Self-performed HVAC and mechanical system installation for commercial, institutional, and industrial facilitie Chiller Services • C.E. Mechanical, Inc. (909) 548-0925 service@cemech.com Chiller Services Serving Commercial & Institutional Facilities Across Southern California: Los Angeles, Orange County, Inland Empire, Santa Barbara, Ventura, and San Diego. 24/7/365 chiller service, repair, and maintenance – compliance-first, energy-optimized, and field-proven. Hospitals • Universities • Government & Defense • Labs & Biotech • High‑rise Office • K‑12 • Manufacturing & Food Processing • Data Centers • Cultural & Public Assembly Equipment We Service & Maintain Chiller Types: Centrifugal • Water‑cooled Screw • Air‑cooled Screw/Scroll • Magnetic Bearing (Turbocor) • Absorption CenTraVac™, Series R™, Sintesis™ YK, YMC², YVAA, YVWA Evergreen®, AquaEdge®, AquaForce® ..and many other manufacturers. Magnitude®, Pathfinder® Oil‑Free Magnetic Bearing Chillers Chiller Services Precision Maintenance Our best in class preventative maintenance programs – ranging from quarterly, semi-annual, and annual frequencies – include seasonal start‑ups/shutdowns, oil/refrigerant analysis, tube service, and controls backups. We cover ancillaries such as cooling towers, pumps, and heat exchangers, too. Have peace of mind with key documentation including digital service reports, compliance logs, and asset condition scoring for capital planning. N Eddy current tube analysis, leak detection, vibration and oil analysis N Tube cleaning, retubing, gasket and tubesheet work N Improvements and updates Learn More Optimization & Retrofits  Central Plant Optimization (CPO) Our approach to optimization and retrofits begins at the central plant level. We implement advanced strategies such as load-based sequencing, condenser water reset driven by ambient wet-bulb conditions, and chilled water ΔT improvement. By incorporating pump and cooling tower VFD control alongside automatic setpoint optimization, we maximize system responsiveness and efficiency. Additional measures, including high-efficiency impellers, variable speed drives, and waterside economizer integration, further enhance performance. All improvements are tied together with robust controls integration, using BACnet/IP, Modbus TCP, and secure remote monitoring for seamless system operation.  Performance Benchmarking Every project is grounded in clear performance benchmarking. We establish a baseline that includes kW per ton, ΔT performance, demand charges, and condenser approach temperatures. From there, algorithmic sequencing and adaptive setpoints are applied to match real-time load and ambient wet-bulb conditions. Performance is validated with utility-grade trend reporting that provides clear before-and-after comparisons, ensuring transparency and measurable results.  Ongoing Monitoring & Assurance Optimization doesn’t end at installation – it requires continuous oversight. Our monitoring framework provides alarms for abnormal kW/ton, low ΔT, and short cycling, helping prevent inefficiencies before they escalate into costly issues. Boiler Services • C.E. Mechanical, Inc. (909) 548-0925 service@cemech.com Boiler Services Serving Los Angeles, Orange County, Inland Empire, Santa Barbara, Ventura, San Diego and other cities in Southern California 24/7/365 boiler repair, service, and maintenance to ensure heating and/or domestic hot water reliability – engineered for SoCal’s air-quality rules and safety standards. Multifamily • Hotels • Schools & Universities • Healthcare • Government & Defense • Labs & Biotech • Manufacturing • High‑Rise Office Equipment We Service & Maintain Boiler Types: Firetube • Watertube • Condensing • Non‑Condensing • Modular/Stacked • Electric • Dual‑Fuel (Natural Gas/Propane) XVers KOR, MVB CAT IV, Hi Delta SS, XTherm, Delta Limited Crest, Knight XL, Armor, Power-Fin, FTXL Endura+, Endura, Vantage, VMP, ICS ..and many other manufacturers. T300/T680, WH Series, TC Series, HD Series WG, WRFG, WFG, Steam Series Boiler Services Reliable Maintenance Our tailored maintenance packages- available at quarterly, semi-annual, and annual intervals – ensure peak safety and thermal efficiency across all operating seasons. Services include combustion analysis, seasonal startup/shutdown procedures, burner calibration, refractory and tube service, and full control system validation with software backups. We also cover all connected equipment: feedwater systems, pumps, expansion tanks, and venting assemblies. Every visit includes detailed digital service reports, compliance documentation, and condition assessments to help you plan capital replacements before failures occur. N Combustion testing & burner tuning – Maintain safe operation and maximize fuel efficiency N Tube cleaning, refractory patching & gasket replacement – Restore heat transfer and extend boiler life N Control verification & safety checks – Flame safeguard, pressure relief, and interlock validation for code compliance Learn More Retrofits & Optimization  Boiler Plant Modernization Our retrofit strategies begin with the boiler plant. We deploy advanced sequencing to match firing rates with building demand, reducing short-cycling and maximizing part-load efficiency. Integration of parallel modulation, O₂ trim systems, stack economizers, and condensing technology ensures lower fuel consumption and reduced greenhouse gas emissions. Controls are upgraded for full integration with BAS platforms, supporting secure remote monitoring and automatic setpoint adjustments for compliance and performance.  Fuel Savings & Emissions Benchmarking Every project is grounded in measurable efficiency improvements. We establish baselines including fuel input per MBH, stack temperature, excess air levels, and seasonal efficiency ratings. From there, we apply combustion tuning, flue gas analysis, and burner optimization to drive energy savings. Results are validated against utility bills and performance logs, providing clear before-and-after benchmarks to demonstrate ROI and emissions compliance.  Reliability & Compliance As"
